date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-11-14,SQ,2,5.3,3.8,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.7,4.5,85.34,90.79,6.39,True,0.02,6.37,95.83,12.29,True,1.56,10.73,93.81,9.93,True,1.58,8.35
2024-11-14,SHOP,3,5.1,4.1,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,2.5,114.9,111.05,-3.35,False,0.02,-3.37,114.15,-0.65,False,1.56,-2.21,115.94,0.91,True,1.58,-0.67
2024-11-15,TSLA,1,5.8,4.2,4.0,"RS_LEADER,VOLATILITY_EXPANSION",8.1,4.3,310.85,338.19,8.8,True,1.87,6.93,389.27,25.23,True,3.08,22.15,479.86,54.37,True,2.46,51.91
2024-11-15,NVDA,2,5.9,4.2,3.0,BREAKOUT_STRUCTURE,5.6,5.0,144.89,136.88,-5.53,False,1.87,-7.4,142.47,-1.67,False,3.08,-4.75,130.3,-10.07,False,2.46,-12.53
2024-11-15,SBUX,3,6.2,4.5,2.0,RS_LEADER,5.5,4.8,98.97,100.68,1.73,True,1.87,-0.14,100.11,1.15,True,3.08,-1.93,92.1,-6.94,False,2.46,-9.4
2024-11-18,AMZN,1,7.4,5.2,2.0,VOLATILITY_EXPANSION,6.4,6.0,203.93,205.79,0.91,True,2.17,-1.26,226.01,10.83,True,3.19,7.64,220.49,8.12,True,0.08,8.04
2024-11-18,GOOGL,2,7.5,6.8,0.0,,6.0,5.0,173.46,169.3,-2.4,False,2.17,-4.57,175.44,1.14,True,3.19,-2.05,188.25,8.53,True,0.08,8.45
2024-11-18,NVDA,3,6.3,4.8,2.0,VOLATILITY_EXPANSION,4.6,4.2,139.5,135.37,-2.96,False,2.17,-5.13,138.81,-0.49,False,3.19,-3.68,128.75,-7.71,False,0.08,-7.79
2024-11-19,AFRM,1,4.8,3.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,4.5,60.28,70.0,16.12,True,3.04,13.08,66.3,9.99,True,3.11,6.88,63.0,4.51,True,0.24,4.27
2024-11-19,AMZN,2,7.4,7.2,0.0,,6.5,3.6,199.33,207.95,4.32,True,3.04,1.28,225.14,12.95,True,3.11,9.84,223.29,12.02,True,0.24,11.78
2024-11-19,HOOD,3,5.1,3.4,5.0,"MOMENTUM_EXPANSION,RS_LEADER",7.6,5.1,34.57,37.52,8.53,True,3.04,5.49,37.37,8.1,True,3.11,4.99,36.93,6.83,True,0.24,6.59
2024-11-20,NET,1,5.6,3.8,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.7,4.9,96.66,105.15,8.78,True,2.24,6.54,114.46,18.42,True,2.9,15.52,112.66,16.55,True,0.08,16.47
2024-11-20,AMZN,2,7.4,7.1,2.0,VOLATILITY_EXPANSION,6.3,3.8,202.75,210.67,3.91,True,2.24,1.67,230.16,13.52,True,2.9,10.62,225.16,11.05,True,0.08,10.97
2024-11-20,DDOG,3,5.5,3.9,4.0,"RS_LEADER,VOLATILITY_EXPANSION",6.3,4.8,134.68,152.94,13.56,True,2.24,11.32,156.43,16.15,True,2.9,13.25,149.63,11.1,True,0.08,11.02
2024-11-21,DASH,1,6.5,4.8,2.0,VOLATILITY_EXPANSION,6.3,4.5,172.5,176.08,2.08,True,1.76,0.32,176.08,2.08,True,1.85,0.23,170.58,-1.11,False,-0.73,-0.38
2024-11-21,AAPL,2,6.4,4.8,2.0,RS_LEADER,4.5,4.7,228.78,242.65,6.06,True,1.76,4.3,248.02,8.41,True,1.85,6.56,254.26,11.14,True,-0.73,11.87
2024-11-21,MARA,3,4.2,3.2,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.8,4.4,25.2,25.12,-0.32,False,1.76,-2.08,22.6,-10.32,False,1.85,-12.17,19.53,-22.5,False,-0.73,-21.77
2024-11-22,MRVL,1,7.5,4.5,2.0,RS_LEADER,6.3,8.3,94.2,118.16,25.44,True,2.35,23.09,120.84,28.28,True,1.78,26.5,115.99,23.13,True,1.25,21.88
2024-11-22,DDOG,2,5.7,3.9,5.0,"MOMENTUM_EXPANSION,RS_LEADER",6.8,5.2,148.95,165.88,11.37,True,2.35,9.02,153.0,2.72,True,1.78,0.94,148.4,-0.37,False,1.25,-1.62
2024-11-22,TWLO,3,5.6,4.1,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.8,4.0,102.64,109.95,7.12,True,2.35,4.77,112.99,10.08,True,1.78,8.3,111.41,8.54,True,1.25,7.29
2024-11-25,DDOG,1,4.9,4.0,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.1,2.6,155.7,163.3,4.88,True,1.2,3.68,155.79,0.06,True,1.23,-1.17,147.54,-5.24,False,0.28,-5.52
2024-11-25,TWLO,2,5.4,4.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.6,3.5,106.17,110.31,3.9,True,1.2,2.7,111.59,5.11,True,1.23,3.88,111.49,5.01,True,0.28,4.73
2024-11-25,SBUX,3,5.6,3.9,4.0,"RS_LEADER,VOLATILITY_EXPANSION",5.1,5.0,102.94,99.23,-3.6,False,1.2,-4.8,93.12,-9.54,False,1.23,-10.77,91.93,-10.7,False,0.28,-10.98
2024-11-26,EBAY,1,5.6,3.4,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",4.8,7.1,64.87,63.59,-1.97,False,1.52,-3.49,64.23,-0.99,False,0.91,-1.9,62.81,-3.18,False,-0.64,-2.54
2024-11-26,CRWD,2,5.1,4.2,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.8,2.4,364.42,365.62,0.33,True,1.52,-1.19,376.41,3.29,True,0.91,2.38,355.14,-2.55,False,-0.64,-1.91
2024-11-26,AAPL,3,6.2,4.4,3.0,BREAKOUT_STRUCTURE,4.2,5.4,233.43,242.69,3.97,True,1.52,2.45,253.5,8.6,True,0.91,7.69,255.63,9.51,True,-0.64,10.15
2024-11-27,MRVL,1,6.5,4.4,4.0,"RS_LEADER,VOLATILITY_EXPANSION",5.8,5.9,92.42,107.03,15.81,True,0.69,15.12,105.27,13.9,True,-2.35,16.25,111.56,20.71,True,-2.04,22.75
2024-11-27,AAPL,2,6.4,4.2,3.0,BREAKOUT_STRUCTURE,4.8,6.3,234.66,246.89,5.21,True,0.69,4.52,247.95,5.66,True,-2.35,8.01,252.15,7.45,True,-2.04,9.49
2024-11-27,EBAY,3,5.2,3.5,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",5.4,5.3,65.12,65.16,0.06,True,0.69,-0.63,64.11,-1.55,False,-2.35,0.8,62.03,-4.75,False,-2.04,-2.71
2024-11-29,DASH,1,6.5,4.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.4,5.7,178.81,173.89,-2.75,False,0.54,-3.29,167.57,-6.29,False,-2.25,-4.04,167.7,-6.21,False,-2.26,-3.95
2024-11-29,MSFT,2,6.9,6.4,3.0,BREAKOUT_STRUCTURE,4.6,4.8,420.06,443.17,5.5,True,0.54,4.96,437.1,4.06,True,-2.25,6.31,421.7,0.39,True,-2.26,2.65
2024-11-29,AAPL,3,6.1,4.2,3.0,BREAKOUT_STRUCTURE,5.1,5.7,234.81,247.81,5.54,True,0.54,5.0,249.73,6.35,True,-2.25,8.6,250.54,6.7,True,-2.26,8.96
2024-12-02,AAPL,1,6.3,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",5.4,5.8,237.33,246.46,3.85,True,0.76,3.09,254.6,7.28,True,-2.0,9.28,,,,,
2024-12-02,DASH,2,5.8,3.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.2,5.3,179.18,176.38,-1.56,False,0.76,-2.32,170.97,-4.58,False,-2.0,-2.58,,,,,
2024-12-02,MSFT,3,6.3,4.9,3.0,BREAKOUT_STRUCTURE,4.8,4.1,421.85,448.87,6.41,True,0.76,5.65,436.82,3.55,True,-2.0,5.55,,,,,
2024-12-03,MRVL,1,5.7,3.8,5.0,"MOMENTUM_EXPANSION,RS_LEADER",6.0,5.7,97.98,108.99,11.24,True,0.16,11.08,113.11,15.44,True,-2.38,17.82,,,,,
2024-12-03,AAPL,2,5.6,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.0,3.9,239.9,248.02,3.38,True,0.16,3.22,254.26,5.99,True,-2.38,8.37,,,,,
2024-12-03,SMCI,3,4.4,3.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.0,4.2,44.37,37.93,-14.51,False,0.16,-14.67,32.09,-27.68,False,-2.38,-25.3,,,,,
2024-12-04,MRVL,1,5.9,4.0,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.0,5.6,112.38,120.84,7.53,True,-0.24,7.77,115.99,3.21,True,-0.76,3.97,,,,,
2024-12-04,TSLA,2,7.1,4.7,2.0,RS_LEADER,7.7,6.1,353.26,436.24,23.49,True,-0.24,23.73,462.27,30.86,True,-0.76,31.62,,,,,
2024-12-04,DKNG,3,6.5,4.3,3.0,BREAKOUT_STRUCTURE,6.3,6.1,44.21,39.86,-9.84,False,-0.24,-9.6,38.57,-12.76,False,-0.76,-12.0,,,,,
2024-12-05,DKNG,1,7.3,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",5.8,8.4,45.1,39.26,-12.95,False,-0.13,-12.82,38.45,-14.75,False,-1.07,-13.68,,,,,
2024-12-05,TSLA,2,7.1,4.8,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.5,6.1,359.99,463.11,28.65,True,-0.13,28.78,454.15,26.16,True,-1.07,27.23,,,,,
2024-12-05,SQ,3,6.0,4.0,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",7.4,5.7,99.09,93.81,-5.33,False,-0.13,-5.2,91.51,-7.65,False,-1.07,-6.58,,,,,
2024-12-06,TSLA,1,7.3,4.6,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.9,7.4,377.19,479.86,27.22,True,-0.53,27.75,431.7,14.45,True,-2.05,16.5,,,,,
2024-12-06,BILL,2,6.1,4.0,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",7.6,5.9,95.11,87.47,-8.03,False,-0.53,-7.5,86.93,-8.6,False,-2.05,-6.55,,,,,
2024-12-06,RBLX,3,5.4,3.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.0,5.2,58.67,61.28,4.45,True,-0.53,4.98,59.47,1.36,True,-2.05,3.41,,,,,
2024-12-09,GTLB,1,5.2,3.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",5.8,5.1,67.36,57.27,-14.98,False,-3.49,-11.49,56.44,-16.21,False,-3.18,-13.03,,,,,
2024-12-09,TSLA,2,5.7,4.6,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.8,2.9,397.61,440.49,10.78,True,-3.49,14.27,417.41,4.98,True,-3.18,8.16,,,,,
2024-12-09,COIN,3,5.7,4.1,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.9,5.0,339.91,279.84,-17.67,False,-3.49,-14.18,255.55,-24.82,False,-3.18,-21.64,,,,,
2024-12-10,TSLA,1,6.7,4.6,4.0,"RS_LEADER,VOLATILITY_EXPANSION",7.8,5.5,392.64,436.16,11.08,True,-3.18,14.26,403.74,2.83,True,-3.19,6.02,,,,,
2024-12-10,EBAY,2,5.4,3.7,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",5.1,5.5,62.45,63.94,2.39,True,-3.18,5.57,61.98,-0.75,False,-3.19,2.44,,,,,
2024-12-10,AAPL,3,5.2,4.1,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",6.4,3.0,246.91,249.73,1.14,True,-3.18,4.32,250.54,1.47,True,-3.19,4.66,,,,,
2024-12-11,MSFT,1,7.2,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.1,5.3,444.19,436.82,-1.66,False,-2.45,0.79,,,,,,,,,,
2024-12-11,GOOGL,2,6.3,4.3,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.6,5.4,185.31,191.5,3.34,True,-2.45,5.79,,,,,,,,,,
2024-12-11,TSLA,3,7.0,4.9,4.0,"RS_LEADER,VOLATILITY_EXPANSION",9.2,4.8,409.83,421.13,2.76,True,-2.45,5.21,,,,,,,,,,
2024-12-12,GOOGL,1,7.2,4.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.8,6.9,195.07,190.85,-2.16,False,-2.89,0.73,,,,,,,,,,
2024-12-12,ABNB,2,7.4,6.5,3.0,BREAKOUT_STRUCTURE,6.1,5.3,137.56,132.47,-3.7,False,-2.89,-0.81,,,,,,,,,,
2024-12-12,AMZN,3,6.2,4.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.5,2.6,229.53,224.77,-2.07,False,-2.89,0.82,,,,,,,,,,
2024-12-13,NET,1,6.7,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.0,6.2,114.87,112.67,-1.92,False,-0.86,-1.06,,,,,,,,,,
2024-12-13,ABNB,2,8.3,6.6,0.0,,5.9,7.6,136.38,134.96,-1.04,False,-0.86,-0.18,,,,,,,,,,
2024-12-13,AMZN,3,6.1,4.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.4,2.7,228.41,228.95,0.24,True,-0.86,1.1,,,,,,,,,,
2024-12-16,MRVL,1,6.4,4.3,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",9.2,5.2,122.58,115.69,-5.62,False,-0.8,-4.82,,,,,,,,,,
2024-12-16,AVGO,2,6.1,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,4.5,231.58,245.29,5.92,True,-0.8,6.72,,,,,,,,,,
2024-12-16,UPST,3,5.1,3.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.6,4.7,84.94,72.15,-15.06,False,-0.8,-14.26,,,,,,,,,,
2024-12-17,AVGO,1,5.6,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.4,2.6,240.65,241.7,0.44,True,-1.52,1.96,,,,,,,,,,
