date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-09-06,AMZN,2,7.6,5.9,4.0,"RS_LEADER,VOLATILITY_EXPANSION",6.2,4.5,171.45,186.96,9.05,True,4.2,4.85,191.17,11.5,True,5.87,5.63,,,,,
2024-09-06,RBLX,3,7.0,5.1,4.0,"RS_LEADER,VOLATILITY_EXPANSION",8.2,4.7,43.63,45.73,4.81,True,4.2,0.61,44.85,2.8,True,5.87,-3.07,,,,,
2024-09-09,EBAY,1,7.3,5.2,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.5,5.3,59.41,63.17,6.33,True,2.74,3.59,63.98,7.69,True,4.57,3.12,,,,,
2024-09-09,RBLX,2,7.0,5.1,4.0,"RS_LEADER,VOLATILITY_EXPANSION",8.2,4.7,43.62,45.28,3.81,True,2.74,1.07,44.17,1.26,True,4.57,-3.31,,,,,
2024-09-09,NKE,3,7.2,6.7,2.0,VOLATILITY_EXPANSION,6.0,4.3,79.47,80.89,1.79,True,2.74,-0.95,89.43,12.53,True,4.57,7.96,,,,,
2024-09-10,EBAY,1,7.4,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.7,5.8,60.28,63.22,4.88,True,4.05,0.83,65.12,8.03,True,4.61,3.42,,,,,
2024-09-10,AMZN,2,6.6,5.0,2.0,RS_LEADER,7.4,3.8,179.62,189.85,5.7,True,4.05,1.65,186.38,3.76,True,4.61,-0.85,,,,,
2024-09-10,RBLX,3,6.4,5.0,2.0,RS_LEADER,9.5,3.0,44.87,46.29,3.16,True,4.05,-0.89,44.26,-1.36,False,4.61,-5.97,,,,,
2024-09-11,EBAY,1,7.1,4.4,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",8.4,6.7,60.75,62.74,3.28,True,2.49,0.79,,,,,,,,,,
2024-09-11,SBUX,2,7.3,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,7.6,98.19,96.03,-2.2,False,2.49,-4.69,,,,,,,,,,
2024-09-11,MSFT,3,6.5,4.5,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",5.4,5.7,422.73,435.42,3.0,True,2.49,0.51,,,,,,,,,,
2024-09-12,EBAY,1,7.3,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",9.0,7.4,63.2,63.45,0.4,True,1.89,-1.49,,,,,,,,,,
2024-09-12,SBUX,2,6.8,4.6,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.7,5.3,99.3,95.51,-3.82,False,1.89,-5.71,,,,,,,,,,
2024-09-12,DKNG,3,6.5,4.2,5.0,"MOMENTUM_EXPANSION,RS_LEADER",9.4,5.5,38.58,39.63,2.72,True,1.89,0.83,,,,,,,,,,
2024-09-13,EBAY,1,5.8,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.9,2.9,63.44,65.44,3.15,True,1.66,1.49,,,,,,,,,,
2024-09-13,TSLA,2,6.9,4.4,2.0,RS_LEADER,7.7,6.1,230.23,254.27,10.44,True,1.66,8.78,,,,,,,,,,
2024-09-13,RBLX,3,6.2,4.2,3.0,BREAKOUT_STRUCTURE,8.4,4.6,45.87,47.11,2.7,True,1.66,1.04,,,,,,,,,,
2024-09-16,RBLX,1,7.2,4.3,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.8,7.3,46.25,47.62,2.96,True,1.26,1.7,,,,,,,,,,
2024-09-16,SNAP,2,4.9,3.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.3,3.5,9.64,10.59,9.85,True,1.26,8.59,,,,,,,,,,
2024-09-16,INTC,3,5.1,3.8,5.0,"MOMENTUM_EXPANSION,RS_LEADER",6.4,3.6,20.93,23.56,12.57,True,1.26,11.31,,,,,,,,,,
2024-09-17,ABNB,1,6.8,4.0,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",6.9,7.5,122.13,129.3,5.87,True,1.6,4.27,,,,,,,,,,
2024-09-17,EBAY,2,5.7,4.5,5.0,"MOMENTUM_EXPANSION,RS_LEADER",9.2,2.5,64.9,63.98,-1.42,False,1.6,-3.02,,,,,,,,,,
2024-09-17,SQ,3,5.5,4.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.7,3.9,67.32,66.49,-1.23,False,1.6,-2.83,,,,,,,,,,
2024-09-18,NEM,1,7.4,4.5,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.5,7.2,53.06,53.88,1.55,True,1.78,-0.23,,,,,,,,,,
2024-09-18,PYPL,2,7.2,4.1,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.1,8.1,73.12,77.82,6.43,True,1.78,4.65,,,,,,,,,,
2024-09-18,AMZN,3,6.6,4.4,3.0,BREAKOUT_STRUCTURE,7.0,5.2,186.39,187.88,0.8,True,1.78,-0.98,,,,,,,,,,
2024-09-19,TSLA,1,6.9,4.3,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",7.9,6.6,243.92,261.68,7.28,True,0.53,6.75,,,,,,,,,,
2024-09-19,SHOP,2,6.8,4.1,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.0,7.1,78.71,80.13,1.8,True,0.53,1.27,,,,,,,,,,
2024-09-19,PYPL,3,6.7,4.6,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.9,5.1,77.57,78.02,0.58,True,0.53,0.05,,,,,,,,,,
2024-09-20,CRWD,1,6.4,4.3,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,5.2,299.82,,,,,,,,,,,,,,,
2024-09-20,NKE,2,6.2,4.1,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.1,5.6,86.66,,,,,,,,,,,,,,,
2024-09-20,DASH,3,6.7,4.4,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.8,5.5,139.72,,,,,,,,,,,,,,,
2024-09-23,AMZN,1,7.4,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.9,6.0,193.89,,,,,,,,,,,,,,,
2024-09-23,AVGO,2,6.6,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.2,5.7,172.88,,,,,,,,,,,,,,,
2024-09-23,INTC,3,6.1,4.1,5.0,"MOMENTUM_EXPANSION,RS_LEADER",7.4,5.2,22.58,,,,,,,,,,,,,,,
2024-09-24,AVGO,1,6.8,4.5,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.8,5.7,175.01,,,,,,,,,,,,,,,
2024-09-24,AMD,2,6.4,4.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.6,5.1,158.32,,,,,,,,,,,,,,,
2024-09-24,AMZN,3,6.3,4.8,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.3,3.2,194.02,,,,,,,,,,,,,,,
2024-09-25,TSLA,1,7.2,4.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.8,5.3,257.0,,,,,,,,,,,,,,,
2024-09-25,AMZN,2,7.9,5.3,3.0,BREAKOUT_STRUCTURE,8.2,6.3,192.53,,,,,,,,,,,,,,,
2024-09-25,AVGO,3,6.9,4.7,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.6,5.3,175.51,,,,,,,,,,,,,,,
2024-09-26,AMAT,1,5.8,4.0,10.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",6.8,4.7,209.6,,,,,,,,,,,,,,,
2024-09-26,FCX,2,6.5,4.5,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",9.0,4.8,51.91,,,,,,,,,,,,,,,
2024-09-26,MU,3,5.9,4.2,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.7,4.4,109.89,,,,,,,,,,,,,,,
2024-09-27,HOOD,1,6.3,3.9,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",8.2,6.3,23.9,,,,,,,,,,,,,,,
2024-09-27,TSLA,2,6.3,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.6,2.5,260.44,,,,,,,,,,,,,,,
2024-09-27,DKNG,3,6.4,4.4,4.0,"RS_LEADER,VOLATILITY_EXPANSION",8.3,4.8,40.35,,,,,,,,,,,,,,,
2024-09-30,AAPL,1,6.8,4.5,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.8,6.0,232.85,,,,,,,,,,,,,,,
2024-09-30,TSLA,2,6.6,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.6,3.3,261.68,,,,,,,,,,,,,,,
2024-09-30,AMZN,3,7.9,7.0,0.0,,5.7,5.1,186.38,,,,,,,,,,,,,,,
